Date,Device,Region,VisitorType,AddToCart,Checkout,PaymentSuccess,Revenue
2023-05-08,Mobile,Latin America,Returning_Visitor,True,True,True,117.17149301604239
2023-01-18,Mobile,North America,New_Visitor,False,False,False,0.0
2025-01-04,Desktop,Asia,New_Visitor,False,False,False,0.0
2024-07-19,Desktop,North America,New_Visitor,False,False,False,0.0
2024-07-23,Desktop,Asia,New_Visitor,True,True,True,162.49148514618037
2023-11-19,Mobile,North America,New_Visitor,True,True,True,156.0161050404091
2024-11-16,Mobile,Asia,New_Visitor,False,False,False,0.0
2024-09-17,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-10-15,Mobile,Europe,New_Visitor,True,True,True,82.05628512914642
2024-10-24,Mobile,Latin America,New_Visitor,True,True,True,161.114226695878
2024-09-30,Mobile,Europe,Returning_Visitor,True,True,True,54.12964994969505
2023-06-04,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-05-04,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-01-21,Mobile,North America,New_Visitor,True,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-04-14,Mobile,Latin America,New_Visitor,True,True,True,158.7226496545126
2024-01-28,Mobile,North America,New_Visitor,True,True,False,0.0
2023-09-03,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-06-25,Mobile,North America,New_Visitor,True,False,False,0.0
2023-02-08,Mobile,Asia,Returning_Visitor,True,True,True,105.83420417930103
2024-04-21,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-11-12,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2025-01-28,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2024-06-21,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-02-12,Mobile,Latin America,Returning_Visitor,True,True,True,164.00694222053016
2024-06-08,Desktop,Asia,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-02-05,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Asia,New_Visitor,True,True,True,185.65205762222107
2023-01-20,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2023-11-17,Mobile,Latin America,New_Visitor,True,True,True,157.45456631817274
2025-02-14,Mobile,Asia,New_Visitor,False,False,False,0.0
2024-05-26,Mobile,Latin America,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-04-15,Mobile,North America,Returning_Visitor,True,True,True,135.7385757795716
2023-05-23,Desktop,Latin America,Returning_Visitor,True,True,False,0.0
2023-04-02,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-12-20,Desktop,Asia,New_Visitor,True,True,True,119.30202249342668
2024-12-27,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-02-20,Desktop,Asia,New_Visitor,False,False,False,0.0
2024-10-26,Desktop,Latin America,New_Visitor,True,True,True,149.4127803401543
2024-11-28,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2024-07-28,Mobile,Asia,New_Visitor,True,True,True,158.59346941114214
2023-07-09,Mobile,Asia,New_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-05-30,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2023-11-10,Mobile,North America,New_Visitor,True,True,True,126.37672077866586
2024-07-23,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-12-08,Mobile,Latin America,Returning_Visitor,True,True,True,71.21834296488575
2023-11-01,Desktop,Asia,New_Visitor,True,True,False,0.0
2024-11-22,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-11-12,Mobile,North America,New_Visitor,True,True,True,55.230761234781454
2025-02-21,Mobile,North America,New_Visitor,False,False,False,0.0
2023-02-23,Desktop,North America,New_Visitor,True,True,True,111.68926465044473
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-09-04,Mobile,North America,New_Visitor,False,False,False,0.0
2023-09-21,Mobile,North America,Returning_Visitor,True,True,True,102.9483345036435
2023-02-22,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-07-25,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-09-11,Desktop,Europe,Returning_Visitor,False,False,False,0.0
2023-01-05,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-07-15,Desktop,Asia,New_Visitor,False,False,False,0.0
2025-02-12,Mobile,Latin America,New_Visitor,True,True,False,0.0
2023-12-16,Mobile,North America,Returning_Visitor,True,True,True,116.57653819687208
2023-02-16,Desktop,Latin America,New_Visitor,True,False,False,0.0
2024-10-17,Mobile,Asia,New_Visitor,True,False,False,0.0
2023-09-26,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-09-27,Mobile,Latin America,Returning_Visitor,True,True,True,72.17805668573493
2025-02-25,Mobile,Latin America,New_Visitor,True,True,False,0.0
2024-10-31,Mobile,North America,New_Visitor,False,False,False,0.0
2024-10-20,Mobile,Europe,Returning_Visitor,True,True,True,82.53181933023022
2024-10-18,Desktop,North America,New_Visitor,False,False,False,0.0
2023-04-30,Mobile,Asia,New_Visitor,True,True,True,76.07759211888433
2024-08-26,Desktop,North America,New_Visitor,False,False,False,0.0
2023-02-27,Desktop,Asia,Returning_Visitor,True,True,True,35.83227557053763
2023-12-12,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-01-10,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2024-04-18,Mobile,North America,New_Visitor,True,False,False,0.0
2023-04-27,Mobile,Europe,New_Visitor,True,True,True,91.53878322082566
2023-05-07,Desktop,Asia,New_Visitor,False,False,False,0.0
2024-01-28,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-02-27,Mobile,North America,New_Visitor,True,True,True,81.60050763019709
2024-09-25,Mobile,Asia,Returning_Visitor,True,True,True,143.16572272925237
2024-05-27,Mobile,Latin America,New_Visitor,True,True,True,152.41899556824325
2025-01-20,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2023-04-06,Mobile,North America,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-04-28,Mobile,Asia,New_Visitor,False,False,False,0.0
2024-07-13,Mobile,Asia,New_Visitor,True,True,True,119.26746137584193
2024-08-23,Mobile,North America,New_Visitor,False,False,False,0.0
2024-05-02,Desktop,Europe,New_Visitor,True,True,False,0.0
2023-08-25,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-09-29,Mobile,Latin America,New_Visitor,True,True,True,198.23063739218284
2023-07-08,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-12-04,Mobile,Latin America,New_Visitor,True,False,False,0.0
2024-03-22,Desktop,North America,New_Visitor,True,True,False,0.0
2024-08-03,Mobile,Europe,New_Visitor,True,True,True,89.15153229197023
2023-09-04,Mobile,North America,Returning_Visitor,True,False,False,0.0
2023-03-17,Mobile,North America,New_Visitor,True,False,False,0.0
2023-06-03,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-03-27,Mobile,Europe,Returning_Visitor,True,True,True,164.95243093479183
2024-11-27,Mobile,North America,New_Visitor,True,True,True,158.08594872013416
2023-10-12,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2023-08-08,Desktop,Asia,Returning_Visitor,True,True,True,20.605251288960666
2023-03-10,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2023-02-16,Mobile,North America,New_Visitor,True,True,True,162.16402071330117
2023-04-04,Mobile,North America,Returning_Visitor,True,True,True,39.31061574183448
2025-01-19,Desktop,Europe,New_Visitor,True,False,False,0.0
2024-03-28,Mobile,Asia,New_Visitor,True,False,False,0.0
2023-07-23,Desktop,North America,Returning_Visitor,True,True,True,124.36585407938412
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-04-18,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2024-03-07,Mobile,North America,Returning_Visitor,True,False,False,0.0
2023-12-07,Mobile,North America,New_Visitor,True,True,True,107.76773181426937
2024-07-04,Mobile,Europe,New_Visitor,True,True,True,110.79571165901123
2024-09-03,Mobile,Asia,Returning_Visitor,True,True,True,72.79798396177105
2023-10-16,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-09-11,Mobile,North America,Returning_Visitor,True,False,False,0.0
2025-01-03,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-12-23,Mobile,Asia,New_Visitor,True,True,True,35.81425563350431
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-01-31,Mobile,Asia,New_Visitor,True,True,True,187.52776941542857
2024-06-05,Mobile,Asia,Returning_Visitor,True,True,True,42.25013443326742
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-04-10,Desktop,Europe,New_Visitor,False,False,False,0.0
2023-06-29,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-08-11,Mobile,North America,New_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2024-10-20,Desktop,Latin America,New_Visitor,True,True,True,188.36497233718143
2024-03-17,Mobile,North America,New_Visitor,True,True,True,100.72466152866375
2024-08-30,Mobile,North America,Returning_Visitor,False,False,False,0.0
2025-02-07,Desktop,Europe,Returning_Visitor,True,True,False,0.0
2023-11-21,Mobile,Asia,New_Visitor,False,False,False,0.0
2024-05-30,Mobile,North America,Returning_Visitor,True,True,True,99.77794409717863
2023-01-16,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2023-12-02,Mobile,Asia,New_Visitor,True,True,True,119.94064226501176
2025-01-28,Mobile,Europe,New_Visitor,True,True,True,151.82177971682114
2023-09-15,Desktop,North America,Returning_Visitor,True,True,True,96.24136830491855
2024-05-11,Mobile,North America,New_Visitor,True,True,True,27.292166452639023
2023-06-09,Desktop,Asia,New_Visitor,True,True,True,136.60626051808367
2024-04-19,Mobile,Latin America,Returning_Visitor,True,True,True,134.1202622837102
2024-10-25,Mobile,Asia,New_Visitor,True,True,True,32.85704578812523
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-11-05,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-01-15,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-06-28,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2024-11-21,Mobile,Asia,New_Visitor,True,True,False,0.0
2024-03-02,Mobile,North America,New_Visitor,True,True,False,0.0
2024-09-04,Mobile,North America,New_Visitor,False,False,False,0.0
2023-09-25,Mobile,Latin America,Returning_Visitor,True,True,True,136.10069471465528
2024-07-30,Mobile,Latin America,New_Visitor,True,True,False,0.0
2024-02-21,Mobile,North America,New_Visitor,True,True,False,0.0
2023-06-17,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-02-12,Desktop,Asia,Returning_Visitor,True,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-10-12,Mobile,Europe,New_Visitor,True,True,False,0.0
2024-02-01,Mobile,Europe,Returning_Visitor,True,True,True,75.70017315026062
2023-01-12,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-08-29,Mobile,Asia,New_Visitor,True,True,True,36.9047847326423
2023-10-29,Desktop,Latin America,New_Visitor,False,False,False,0.0
2023-09-10,Desktop,Asia,Returning_Visitor,True,True,True,127.12000633892836
2024-05-13,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2025-01-23,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-02-04,Mobile,North America,New_Visitor,True,True,True,117.76243282996974
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-03-31,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2025-02-14,Mobile,North America,New_Visitor,False,False,False,0.0
2024-08-27,Mobile,Latin America,New_Visitor,True,True,False,0.0
2024-08-24,Mobile,North America,New_Visitor,False,False,False,0.0
2024-02-22,Mobile,Asia,Returning_Visitor,True,True,True,79.15794683384723
2024-02-25,Desktop,Europe,Returning_Visitor,False,False,False,0.0
2024-09-08,Mobile,North America,Returning_Visitor,True,True,False,0.0
2023-07-15,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2024-05-15,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2024-09-17,Desktop,Latin America,Returning_Visitor,False,False,False,0.0
2024-05-07,Desktop,Latin America,New_Visitor,False,False,False,0.0
2023-03-16,Mobile,Asia,New_Visitor,True,True,False,0.0
2024-02-17,Mobile,Latin America,Returning_Visitor,True,True,True,122.1655492795385
2024-01-11,Mobile,Europe,New_Visitor,True,True,False,0.0
2024-02-24,Mobile,North America,Returning_Visitor,True,False,False,0.0
2024-12-29,Mobile,Asia,New_Visitor,True,True,True,151.25262167008722
2023-10-04,Mobile,Asia,New_Visitor,True,True,True,86.45064636146431
2025-01-30,Mobile,Asia,Returning_Visitor,True,True,True,57.91284506953302
2024-11-06,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2024-01-29,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-04-01,Desktop,Latin America,Returning_Visitor,True,True,True,101.54661632549367
2025-02-25,Mobile,Asia,New_Visitor,True,True,False,0.0
2025-01-08,Mobile,Europe,New_Visitor,True,True,False,0.0
2024-11-19,Mobile,Latin America,Returning_Visitor,True,True,True,90.2173513757645
2023-04-09,Mobile,Latin America,New_Visitor,True,True,False,0.0
2024-07-01,Mobile,Europe,New_Visitor,True,True,True,174.40385316933407
2023-04-06,Mobile,Latin America,New_Visitor,True,True,True,170.0075114187474
2024-10-25,Desktop,Latin America,New_Visitor,True,True,True,134.83165371057657
2024-10-24,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2023-07-09,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2025-01-05,Desktop,Asia,Returning_Visitor,True,True,True,188.32054423104012
2024-02-25,Mobile,North America,Returning_Visitor,False,False,False,0.0
2025-02-18,Mobile,Europe,New_Visitor,True,True,True,91.49079731668226
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-02-25,Mobile,North America,New_Visitor,True,True,False,0.0
2024-06-08,Mobile,North America,New_Visitor,True,True,True,41.928429063889524
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-08-05,Mobile,North America,New_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-03-03,Mobile,Latin America,Returning_Visitor,True,True,True,138.50917525085862
2023-02-25,Mobile,North America,Returning_Visitor,True,False,False,0.0
2024-12-29,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2025-02-25,Desktop,Asia,New_Visitor,True,True,True,88.67662182560848
2024-02-01,Mobile,Europe,New_Visitor,True,False,False,0.0
2024-11-29,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-01-19,Desktop,Asia,New_Visitor,False,False,False,0.0
2023-06-26,Mobile,North America,New_Visitor,True,True,False,0.0
2024-09-03,Mobile,Europe,New_Visitor,True,True,False,0.0
2024-01-31,Mobile,North America,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-08-21,Mobile,North America,Returning_Visitor,True,True,False,0.0
2023-03-17,Mobile,Asia,New_Visitor,True,True,True,96.01324765456326
2023-09-22,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2024-03-30,Mobile,Asia,Returning_Visitor,True,True,True,63.16074715549231
2024-12-18,Desktop,Europe,Returning_Visitor,False,False,False,0.0
2025-01-04,Mobile,Europe,New_Visitor,True,True,False,0.0
2023-02-25,Desktop,North America,Returning_Visitor,True,True,True,118.54242794519386
2024-07-17,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2024-05-20,Desktop,Europe,New_Visitor,True,True,True,130.52093615485992
2024-01-02,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-05-24,Mobile,Europe,New_Visitor,True,True,True,27.47540525264919
2025-02-25,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-01-31,Mobile,Latin America,New_Visitor,True,True,False,0.0
2023-01-25,Desktop,Asia,New_Visitor,True,True,True,164.0482494940962
2024-04-13,Desktop,Asia,Returning_Visitor,True,True,True,186.34178310461687
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-07-18,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-05-31,Mobile,Latin America,New_Visitor,True,True,False,0.0
2023-05-24,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-07-22,Mobile,Asia,Returning_Visitor,True,True,True,149.16204935652502
2023-02-08,Mobile,Asia,New_Visitor,True,True,True,90.91640564558175
2023-04-19,Desktop,Europe,Returning_Visitor,True,True,True,141.89786483476354
2024-11-23,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-02-11,Mobile,Latin America,New_Visitor,True,True,False,0.0
2023-07-05,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-02-02,Mobile,Europe,New_Visitor,True,True,False,0.0
2023-08-11,Mobile,North America,Returning_Visitor,True,True,True,151.89728667939428
2024-09-25,Mobile,Asia,New_Visitor,True,True,False,0.0
2023-05-13,Desktop,Europe,Returning_Visitor,True,False,False,0.0
2023-06-12,Mobile,Europe,New_Visitor,True,True,True,78.08306503706928
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-01-02,Desktop,Latin America,New_Visitor,False,False,False,0.0
2023-08-23,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-10-19,Mobile,Asia,New_Visitor,False,False,False,0.0
2025-01-20,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-08-10,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Latin America,New_Visitor,True,True,True,53.57744793488367
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,North America,New_Visitor,True,True,True,164.81647637518876
